pop_cd,year,month,avg_score,avg_rat,new_avg_rat,city,ages,monthly_spend_rat,population,num_opencard,num_usecard,monthly_card_spend,monthly_lc,monthly_loan,monthly_bk_loan,monthly_cd_loan,monthly_installments_loan,monthly_insurance_loan,monthly_sbk_loan,loan_commitment,inst_rep_loanb,ls_rep_loanb,credit_loan,mortgage_loan,credit_card_payment,credit_card_installments_payment,debit_card_payment,monthly_spend,date
L068,2017,4,824,3,1,부산,80대,5,64000,0.66,0.33,350000,82130000,67900000,50700000,210000,340000,1870000,220000,10820000,18350000,38400000,16020000,78480000,138000,78000,134000,272000,2017-04-01
L068,2017,5,824,3,1,부산,80대,5,65000,0.65,0.33,340000,83170000,68560000,51080000,210000,350000,1950000,210000,11120000,18510000,38600000,16120000,79360000,134000,69000,137000,271000,2017-05-01
L068,2017,6,824,3,1,부산,80대,5,66000,0.65,0.33,360000,83660000,68640000,51160000,230000,370000,1800000,220000,10900000,18650000,38750000,15920000,79660000,143000,81000,136000,279000,2017-06-01
L068,2017,7,824,3,1,부산,80대,5,67000,0.65,0.33,340000,84010000,68670000,51480000,240000,370000,1670000,250000,10770000,18560000,38980000,15990000,79920000,140000,73000,127000,267000,2017-07-01
L068,2017,8,825,3,1,부산,80대,5,67000,0.65,0.33,340000,85470000,69230000,52020000,250000,370000,1660000,280000,10910000,18140000,39800000,15940000,80630000,147000,78000,115000,262000,2017-08-01
L068,2017,9,825,3,1,부산,80대,5,68000,0.66,0.33,360000,85780000,69130000,51580000,260000,370000,1630000,300000,10760000,17900000,40080000,15810000,80710000,156000,68000,136000,292000,2017-09-01
L068,2017,10,825,3,1,부산,80대,5,69000,0.66,0.33,360000,85650000,68730000,51080000,260000,380000,1620000,430000,10890000,15800000,41650000,15520000,81020000,149000,78000,133000,282000,2017-10-01
L068,2017,11,825,3,1,부산,80대,5,70000,0.66,0.33,330000,85670000,68930000,51460000,270000,380000,1630000,460000,10730000,16040000,41760000,15850000,81170000,138000,77000,115000,253000,2017-11-01
L068,2017,12,825,3,1,부산,80대,5,71000,0.67,0.33,340000,86630000,69080000,51730000,270000,370000,1750000,470000,10640000,16460000,41580000,16090000,81470000,147000,84000,109000,256000,2017-12-01
L078,2016,1,776,3,5,울산,80대,5,13000,1.45,1.23,280000,79330000,69580000,55370000,120000,310000,460000,70000,19840000,6960000,42630000,12570000,87210000,162000,44000,74000,236000,2016-01-01
L078,2016,2,812,3,3,울산,80대,5,12000,0.44,0.18,140000,80460000,71250000,52100000,70000,240000,530000,90000,21620000,5500000,44020000,12550000,89200000,56000,28000,56000,112000,2016-02-01
L078,2016,3,813,3,2,울산,80대,5,12000,0.44,0.19,120000,81630000,72280000,53320000,70000,290000,680000,90000,22090000,5930000,44150000,12740000,90090000,50000,23000,47000,97000,2016-03-01
L078,2016,4,813,3,2,울산,80대,5,13000,0.45,0.19,140000,82560000,72860000,53780000,80000,290000,560000,100000,22300000,6190000,44250000,13240000,90260000,63000,31000,46000,109000,2016-04-01
L078,2016,5,813,3,2,울산,80대,5,13000,0.45,0.19,170000,84550000,73840000,53640000,70000,310000,740000,100000,23160000,6290000,44280000,13100000,91690000,92000,27000,51000,143000,2016-05-01
L078,2016,6,813,3,2,울산,80대,5,13000,0.45,0.19,160000,85330000,74170000,53740000,60000,300000,740000,100000,23060000,6150000,44860000,13100000,91980000,68000,30000,62000,130000,2016-06-01
L078,2016,7,814,3,2,울산,80대,5,13000,0.44,0.18,160000,86070000,75140000,54520000,70000,280000,700000,100000,23590000,6180000,45260000,12860000,93230000,63000,28000,69000,132000,2016-07-01
L078,2016,8,815,3,2,울산,80대,5,13000,0.45,0.19,170000,86710000,75020000,54680000,70000,270000,660000,90000,23390000,6240000,45290000,12880000,93030000,73000,33000,64000,137000,2016-08-01
L078,2016,9,815,3,2,울산,80대,5,13000,0.45,0.19,150000,88490000,76500000,56420000,70000,260000,650000,50000,23380000,6290000,46710000,13120000,94710000,67000,28000,55000,122000,2016-09-01
L078,2016,10,815,3,2,울산,80대,5,14000,0.45,0.19,160000,88300000,75880000,55940000,70000,270000,640000,50000,22960000,6170000,46640000,12930000,94210000,66000,38000,56000,122000,2016-10-01
L078,2016,11,815,3,2,울산,80대,5,14000,0.45,0.19,160000,89680000,75930000,56080000,70000,270000,640000,10000,23330000,6690000,45790000,12910000,94560000,65000,30000,65000,130000,2016-11-01
L078,2016,12,815,3,2,울산,80대,5,14000,0.45,0.2,160000,91890000,78260000,58260000,80000,270000,640000,10000,23910000,6730000,47480000,12750000,97670000,66000,32000,62000,128000,2016-12-01
L078,2017,1,816,3,2,울산,80대,5,14000,0.46,0.2,180000,94910000,80050000,59330000,60000,370000,590000,10000,24470000,6650000,48720000,12850000,99240000,82000,29000,69000,151000,2017-01-01
L078,2017,2,816,3,2,울산,80대,5,12000,0.52,0.23,170000,96400000,80340000,59170000,80000,380000,600000,10000,24200000,6570000,49340000,13380000,98740000,73000,34000,63000,136000,2017-02-01
L078,2017,3,816,3,2,울산,80대,5,13000,0.52,0.23,160000,97820000,82400000,61900000,110000,370000,600000,30000,24170000,6520000,51460000,13680000,100720000,67000,26000,67000,134000,2017-03-01
L078,2017,4,817,3,2,울산,80대,5,13000,0.53,0.23,260000,101010000,84600000,63540000,130000,330000,620000,10000,25270000,6530000,52510000,13860000,103720000,140000,40000,80000,220000,2017-04-01
L078,2017,5,816,3,2,울산,80대,5,13000,0.53,0.23,220000,101290000,84280000,63020000,160000,330000,650000,10000,24700000,6990000,52290000,13870000,103030000,120000,38000,62000,182000,2017-05-01
L078,2017,6,817,3,2,울산,80대,5,13000,0.53,0.23,270000,100650000,83280000,62090000,160000,310000,690000,0,24620000,7140000,51220000,14070000,101880000,144000,35000,91000,235000,2017-06-01
L078,2017,7,817,3,2,울산,80대,5,13000,0.53,0.23,270000,101010000,83120000,62480000,160000,300000,680000,0,24700000,6970000,51150000,13060000,102230000,143000,35000,92000,235000,2017-07-01
L078,2017,8,818,3,2,울산,80대,5,14000,0.53,0.23,250000,101720000,82960000,62080000,170000,290000,910000,0,24420000,7490000,50740000,13050000,102040000,141000,41000,68000,209000,2017-08-01
L078,2017,9,818,3,2,울산,80대,5,14000,0.53,0.23,240000,101970000,82600000,61800000,180000,290000,1020000,0,23770000,8230000,50270000,13560000,101210000,130000,38000,72000,202000,2017-09-01
L078,2017,10,818,3,2,울산,80대,5,14000,0.54,0.23,250000,101230000,81540000,60760000,180000,300000,820000,0,23740000,7930000,49540000,12610000,100440000,128000,44000,78000,206000,2017-10-01
L078,2017,11,818,3,2,울산,80대,5,14000,0.54,0.23,220000,102200000,81500000,60760000,180000,320000,910000,0,23780000,7990000,49400000,12720000,100330000,119000,31000,70000,189000,2017-11-01
L078,2017,12,818,3,2,울산,80대,5,14000,0.54,0.24,240000,100800000,79740000,59570000,180000,300000,890000,0,23060000,7960000,48400000,12530000,97650000,125000,38000,77000,202000,2017-12-01
L088,2016,1,786,3,4,경기,80대,5,196000,1.85,1.47,400000,105770000,93270000,84360000,170000,400000,1780000,260000,16540000,23150000,53300000,15910000,115310000,202000,90000,108000,310000,2016-01-01
L088,2016,2,823,3,1,경기,80대,5,196000,0.72,0.37,300000,107290000,94680000,84720000,160000,340000,1780000,220000,16190000,23040000,55190000,16160000,116020000,150000,60000,90000,240000,2016-02-01
L088,2016,3,823,3,1,경기,80대,5,200000,0.73,0.37,280000,107400000,94650000,84570000,160000,350000,1850000,220000,16270000,23040000,55080000,16150000,115790000,142000,54000,84000,226000,2016-03-01
L088,2016,4,823,3,1,경기,80대,5,204000,0.73,0.37,330000,107830000,94550000,84340000,150000,340000,1880000,210000,16190000,23110000,55000000,16120000,115680000,167000,66000,97000,264000,2016-04-01
L088,2016,5,823,3,1,경기,80대,5,207000,0.73,0.37,320000,108640000,95010000,84890000,160000,350000,1890000,230000,16140000,23120000,55490000,16170000,116290000,163000,64000,93000,256000,2016-05-01
L088,2016,6,823,3,1,경기,80대,5,209000,0.73,0.38,330000,108260000,94300000,84190000,160000,370000,1890000,240000,16000000,23010000,55030000,15970000,115740000,169000,66000,95000,264000,2016-06-01
L088,2016,7,824,3,1,경기,80대,5,212000,0.73,0.38,330000,109080000,94810000,84530000,170000,360000,1880000,230000,16180000,22960000,55390000,15910000,116490000,169000,64000,97000,266000,2016-07-01
L088,2016,8,825,3,1,경기,80대,5,214000,0.73,0.38,330000,109060000,94690000,84400000,170000,370000,1860000,290000,16340000,23000000,55070000,15970000,116470000,167000,68000,95000,262000,2016-08-01
L088,2016,9,825,3,1,경기,80대,5,217000,0.73,0.38,330000,109310000,94690000,84310000,180000,380000,1870000,290000,16200000,23060000,55140000,16080000,116310000,169000,62000,99000,268000,2016-09-01
L088,2016,10,825,3,1,경기,80대,5,220000,0.73,0.38,340000,109780000,94990000,84420000,190000,370000,1910000,280000,16300000,22940000,55460000,15940000,116800000,173000,75000,92000,265000,2016-10-01
L088,2016,11,826,3,1,경기,80대,5,223000,0.74,0.38,340000,110350000,95120000,84260000,200000,380000,1940000,270000,16570000,22950000,55300000,16070000,116980000,172000,73000,95000,267000,2016-11-01
L088,2016,12,826,3,1,경기,80대,5,226000,0.74,0.39,330000,110860000,95510000,84450000,200000,380000,1950000,330000,16470000,23040000,55690000,16260000,117670000,168000,68000,94000,262000,2016-12-01
L088,2017,1,827,3,1,경기,80대,5,230000,0.74,0.39,340000,110730000,95520000,84330000,210000,370000,1970000,330000,16750000,23150000,55300000,16490000,117650000,171000,67000,102000,273000,2017-01-01
L088,2017,2,828,3,1,경기,80대,5,202000,0.84,0.45,330000,111270000,95490000,84070000,230000,390000,1980000,360000,15700000,23440000,56020000,16720000,117580000,174000,67000,89000,263000,2017-02-01
L088,2017,3,828,3,1,경기,80대,5,206000,0.85,0.45,300000,111700000,95730000,84310000,250000,390000,1950000,370000,15790000,23460000,56120000,16650000,117830000,154000,58000,88000,242000,2017-03-01
L088,2017,4,828,3,1,경기,80대,5,210000,0.85,0.45,360000,111730000,95760000,84160000,260000,390000,1980000,420000,15840000,23460000,56090000,16640000,118090000,186000,72000,102000,288000,2017-04-01
L088,2017,5,828,3,1,경기,80대,5,213000,0.85,0.45,350000,111490000,95400000,83860000,270000,410000,1990000,420000,15770000,23450000,55790000,16440000,118090000,179000,69000,102000,281000,2017-05-01
L088,2017,6,828,3,1,경기,80대,5,216000,0.85,0.46,380000,112250000,95920000,84320000,280000,420000,2020000,400000,15810000,23640000,56070000,16290000,118780000,195000,74000,111000,306000,2017-06-01
L088,2017,7,828,3,1,경기,80대,5,218000,0.85,0.46,360000,112520000,95900000,84360000,280000,430000,2030000,360000,15810000,23840000,55850000,16170000,118900000,185000,69000,106000,291000,2017-07-01
L088,2017,8,829,3,1,경기,80대,5,220000,0.85,0.46,370000,112990000,96300000,84450000,280000,440000,2020000,390000,15820000,23930000,56140000,16090000,119400000,191000,75000,104000,295000,2017-08-01
L088,2017,9,829,3,1,경기,80대,5,223000,0.86,0.46,360000,113830000,96740000,84960000,290000,430000,2000000,380000,16300000,23840000,56180000,15960000,120110000,190000,68000,102000,292000,2017-09-01
L088,2017,10,829,3,1,경기,80대,5,226000,0.86,0.47,400000,113570000,96250000,84470000,300000,430000,2010000,530000,16340000,23830000,55650000,16020000,119500000,202000,84000,114000,316000,2017-10-01
L088,2017,11,829,3,1,경기,80대,5,229000,0.87,0.47,370000,113880000,96310000,84590000,300000,420000,1980000,580000,15820000,23790000,56250000,15970000,119540000,188000,77000,105000,293000,2017-11-01
L088,2017,12,830,3,1,경기,80대,5,233000,0.87,0.47,370000,113660000,95740000,84040000,310000,430000,2020000,530000,15810000,23810000,55670000,15720000,118830000,192000,76000,102000,294000,2017-12-01
L098,2016,1,773,3,5,강원,80대,5,40000,1.46,1.22,210000,50440000,44020000,35530000,60000,310000,330000,40000,12660000,7790000,23430000,10790000,59450000,91000,46000,73000,164000,2016-01-01
L098,2016,2,808,3,3,강원,80대,5,36000,0.49,0.22,170000,51730000,45390000,34640000,40000,300000,300000,10000,12580000,7700000,24980000,10260000,59780000,64000,33000,73000,137000,2016-02-01
L098,2016,3,808,3,3,강원,80대,5,37000,0.5,0.23,170000,52020000,45420000,34700000,40000,300000,290000,10000,12490000,7710000,25100000,10220000,59910000,82000,29000,59000,141000,2016-03-01
L098,2016,4,808,3,3,강원,80대,5,38000,0.5,0.23,180000,51280000,44660000,33810000,40000,310000,290000,10000,12300000,7450000,24780000,10200000,59060000,74000,34000,72000,146000,2016-04-01
L098,2016,5,808,3,3,강원,80대,5,38000,0.5,0.23,170000,51290000,44590000,33590000,40000,300000,290000,30000,12330000,7390000,24740000,10300000,58810000,78000,31000,61000,139000,2016-05-01
L098,2016,6,809,3,3,강원,80대,5,39000,0.5,0.24,170000,51140000,44360000,33340000,50000,290000,300000,60000,12330000,7400000,24490000,10130000,58470000,77000,32000,61000,138000,2016-06-01
L098,2016,7,809,3,3,강원,80대,5,39000,0.5,0.24,170000,51100000,44350000,33440000,50000,310000,280000,50000,12470000,7430000,24320000,10050000,58740000,76000,31000,63000,139000,2016-07-01
L098,2016,8,810,3,3,강원,80대,5,40000,0.5,0.24,170000,51920000,44870000,33820000,50000,300000,310000,60000,12540000,7500000,24710000,10140000,59220000,75000,32000,63000,138000,2016-08-01
L098,2016,9,810,3,3,강원,80대,5,40000,0.5,0.23,180000,52540000,45120000,33880000,60000,290000,340000,60000,12540000,7580000,24870000,10030000,59440000,79000,35000,66000,145000,2016-09-01
L098,2016,10,811,3,3,강원,80대,5,41000,0.5,0.23,180000,52680000,45110000,34000000,60000,280000,330000,60000,12630000,7620000,24720000,9950000,59390000,80000,34000,66000,146000,2016-10-01
L098,2016,11,812,3,3,강원,80대,5,41000,0.5,0.23,190000,53550000,45800000,34550000,70000,290000,350000,60000,12940000,7790000,24920000,10020000,60270000,87000,34000,69000,156000,2016-11-01
L098,2016,12,812,3,3,강원,80대,5,42000,0.51,0.23,190000,54070000,46250000,34640000,70000,300000,320000,80000,12950000,7900000,25250000,10240000,60590000,87000,36000,67000,154000,2016-12-01
L098,2017,1,813,3,2,강원,80대,5,43000,0.51,0.24,190000,54360000,46370000,34870000,70000,300000,310000,80000,12950000,7930000,25340000,10210000,60580000,87000,36000,67000,154000,2017-01-01
L098,2017,2,812,3,3,강원,80대,5,33000,0.65,0.31,200000,55690000,47260000,35550000,70000,310000,420000,90000,13520000,7810000,25760000,10520000,61700000,93000,37000,70000,163000,2017-02-01
L098,2017,3,812,3,3,강원,80대,5,33000,0.65,0.31,180000,55440000,46670000,35040000,80000,270000,430000,70000,13360000,7850000,25300000,10700000,61500000,85000,34000,61000,146000,2017-03-01
L098,2017,4,813,3,2,강원,80대,5,34000,0.65,0.32,220000,55340000,46420000,34990000,80000,290000,440000,70000,13190000,7740000,25330000,10600000,61450000,103000,41000,76000,179000,2017-04-01
L098,2017,5,813,3,2,강원,80대,5,35000,0.66,0.32,200000,55460000,46500000,35170000,80000,290000,430000,70000,13180000,7740000,25420000,10690000,61690000,93000,39000,68000,161000,2017-05-01
L098,2017,6,813,3,2,강원,80대,5,35000,0.66,0.33,220000,56450000,47130000,35710000,90000,300000,430000,70000,13250000,7780000,25920000,10870000,62220000,106000,37000,77000,183000,2017-06-01
L098,2017,7,814,3,2,강원,80대,5,36000,0.66,0.32,210000,56800000,47380000,35760000,90000,300000,420000,70000,13290000,7860000,26050000,10570000,62700000,95000,38000,77000,172000,2017-07-01
L098,2017,8,814,3,2,강원,80대,5,36000,0.66,0.32,210000,57010000,47410000,35550000,90000,320000,420000,80000,13120000,7970000,26120000,10620000,62620000,96000,42000,72000,168000,2017-08-01
L098,2017,9,815,3,2,강원,80대,5,37000,0.67,0.32,210000,57090000,47350000,35500000,100000,320000,420000,80000,13050000,8070000,26030000,10710000,62740000,100000,37000,73000,173000,2017-09-01
L098,2017,10,815,3,2,강원,80대,5,37000,0.67,0.32,230000,57320000,47530000,35740000,100000,330000,450000,150000,13080000,8300000,25950000,10780000,62690000,108000,45000,77000,185000,2017-10-01
L098,2017,11,815,3,2,강원,80대,5,38000,0.67,0.32,220000,58140000,48060000,36280000,110000,340000,480000,160000,13100000,8420000,26320000,11090000,63540000,94000,43000,83000,177000,2017-11-01
L098,2017,12,816,3,2,강원,80대,5,38000,0.68,0.33,210000,58430000,48180000,36210000,120000,340000,510000,200000,13240000,8630000,26090000,11190000,63570000,96000,39000,75000,171000,2017-12-01
L108,2016,1,782,3,5,충북,80대,5,39000,1.34,1.15,160000,56260000,48720000,39540000,30000,210000,300000,120000,13140000,7620000,27870000,9870000,65770000,61000,28000,71000,132000,2016-01-01
L108,2016,2,814,3,2,충북,80대,5,36000,0.49,0.21,120000,55780000,47180000,36740000,40000,180000,220000,160000,11880000,7800000,27410000,9810000,62490000,44000,22000,54000,98000,2016-02-01
L108,2016,3,814,3,2,충북,80대,5,37000,0.49,0.21,100000,56120000,47740000,36960000,40000,260000,270000,160000,12210000,7760000,27680000,9880000,62970000,43000,18000,39000,82000,2016-03-01
L108,2016,4,814,3,2,충북,80대,5,37000,0.49,0.2,120000,56510000,47970000,37030000,40000,170000,270000,160000,12510000,7730000,27630000,9530000,63550000,50000,22000,48000,98000,2016-04-01
L108,2016,5,814,3,2,충북,80대,5,38000,0.49,0.2,120000,57100000,48230000,37030000,40000,180000,310000,150000,12640000,7820000,27680000,9350000,63800000,48000,19000,53000,101000,2016-05-01
L108,2016,6,814,3,2,충북,80대,5,38000,0.49,0.2,120000,57450000,48370000,37160000,40000,180000,310000,150000,13260000,7780000,27240000,9510000,64020000,50000,19000,51000,101000,2016-06-01
L108,2016,7,814,3,2,충북,80대,5,39000,0.49,0.2,120000,57860000,48600000,37470000,50000,180000,310000,150000,13170000,7910000,27420000,9310000,64560000,50000,20000,50000,100000,2016-07-01
L108,2016,8,815,3,2,충북,80대,5,39000,0.49,0.2,130000,58130000,48720000,37630000,50000,180000,310000,150000,13220000,8050000,27360000,9220000,64770000,52000,23000,55000,107000,2016-08-01
L108,2016,9,815,3,2,충북,80대,5,40000,0.49,0.21,130000,58440000,48870000,37700000,50000,200000,350000,150000,13120000,8180000,27460000,9430000,64580000,51000,20000,59000,110000,2016-09-01
L108,2016,10,816,3,2,충북,80대,5,40000,0.49,0.21,130000,58910000,48840000,37560000,50000,200000,360000,150000,13160000,8040000,27540000,9370000,64330000,50000,22000,58000,108000,2016-10-01
L108,2016,11,816,3,2,충북,80대,5,41000,0.49,0.22,140000,59710000,49390000,37960000,50000,200000,370000,170000,13750000,8010000,27520000,9440000,64980000,49000,20000,71000,120000,2016-11-01
