cluster,avg_score,monthly_loan,monthly_bk_loan,monthly_cd_loan,monthly_installments_loan,monthly_insurance_loan,monthly_sbk_loan,credit_loan,mortgage_loan,inst_rep_loanb,ls_rep_loanb
0,815,75880000,55940000,70000,270000,640000,50000,12930000,94210000,6170000,46640000
0,815,75930000,56080000,70000,270000,640000,10000,12910000,94560000,6690000,45790000
0,815,78260000,58260000,80000,270000,640000,10000,12750000,97670000,6730000,47480000
0,816,80050000,59330000,60000,370000,590000,10000,12850000,99240000,6650000,48720000
0,816,80340000,59170000,80000,380000,600000,10000,13380000,98740000,6570000,49340000
0,816,82400000,61900000,110000,370000,600000,30000,13680000,100720000,6520000,51460000
0,817,84600000,63540000,130000,330000,620000,10000,13860000,103720000,6530000,52510000
0,816,84280000,63020000,160000,330000,650000,10000,13870000,103030000,6990000,52290000
0,817,83280000,62090000,160000,310000,690000,0,14070000,101880000,7140000,51220000
0,817,83120000,62480000,160000,300000,680000,0,13060000,102230000,6970000,51150000
0,818,82960000,62080000,170000,290000,910000,0,13050000,102040000,7490000,50740000
0,818,82600000,61800000,180000,290000,1020000,0,13560000,101210000,8230000,50270000
0,818,81540000,60760000,180000,300000,820000,0,12610000,100440000,7930000,49540000
0,818,81500000,60760000,180000,320000,910000,0,12720000,100330000,7990000,49400000
0,818,79740000,59570000,180000,300000,890000,0,12530000,97650000,7960000,48400000
0,786,93270000,84360000,170000,400000,1780000,260000,15910000,115310000,23150000,53300000
0,823,94680000,84720000,160000,340000,1780000,220000,16160000,116020000,23040000,55190000
0,823,94650000,84570000,160000,350000,1850000,220000,16150000,115790000,23040000,55080000
0,823,94550000,84340000,150000,340000,1880000,210000,16120000,115680000,23110000,55000000
0,823,95010000,84890000,160000,350000,1890000,230000,16170000,116290000,23120000,55490000
0,823,94300000,84190000,160000,370000,1890000,240000,15970000,115740000,23010000,55030000
0,824,94810000,84530000,170000,360000,1880000,230000,15910000,116490000,22960000,55390000
0,825,94690000,84400000,170000,370000,1860000,290000,15970000,116470000,23000000,55070000
0,825,94690000,84310000,180000,380000,1870000,290000,16080000,116310000,23060000,55140000
0,825,94990000,84420000,190000,370000,1910000,280000,15940000,116800000,22940000,55460000
0,826,95120000,84260000,200000,380000,1940000,270000,16070000,116980000,22950000,55300000
0,826,95510000,84450000,200000,380000,1950000,330000,16260000,117670000,23040000,55690000
0,827,95520000,84330000,210000,370000,1970000,330000,16490000,117650000,23150000,55300000
0,828,95490000,84070000,230000,390000,1980000,360000,16720000,117580000,23440000,56020000
0,828,95730000,84310000,250000,390000,1950000,370000,16650000,117830000,23460000,56120000
0,828,95760000,84160000,260000,390000,1980000,420000,16640000,118090000,23460000,56090000
0,828,95400000,83860000,270000,410000,1990000,420000,16440000,118090000,23450000,55790000
0,828,95920000,84320000,280000,420000,2020000,400000,16290000,118780000,23640000,56070000
0,828,95900000,84360000,280000,430000,2030000,360000,16170000,118900000,23840000,55850000
0,829,96300000,84450000,280000,440000,2020000,390000,16090000,119400000,23930000,56140000
0,829,96740000,84960000,290000,430000,2000000,380000,15960000,120110000,23840000,56180000
0,829,96250000,84470000,300000,430000,2010000,530000,16020000,119500000,23830000,55650000
0,829,96310000,84590000,300000,420000,1980000,580000,15970000,119540000,23790000,56250000
0,830,95740000,84040000,310000,430000,2020000,530000,15720000,118830000,23810000,55670000
4,773,44020000,35530000,60000,310000,330000,40000,10790000,59450000,7790000,23430000
4,808,45390000,34640000,40000,300000,300000,10000,10260000,59780000,7700000,24980000
4,808,45420000,34700000,40000,300000,290000,10000,10220000,59910000,7710000,25100000
4,808,44660000,33810000,40000,310000,290000,10000,10200000,59060000,7450000,24780000
4,808,44590000,33590000,40000,300000,290000,30000,10300000,58810000,7390000,24740000
4,809,44360000,33340000,50000,290000,300000,60000,10130000,58470000,7400000,24490000
4,809,44350000,33440000,50000,310000,280000,50000,10050000,58740000,7430000,24320000
4,810,44870000,33820000,50000,300000,310000,60000,10140000,59220000,7500000,24710000
4,810,45120000,33880000,60000,290000,340000,60000,10030000,59440000,7580000,24870000
4,811,45110000,34000000,60000,280000,330000,60000,9950000,59390000,7620000,24720000
4,812,45800000,34550000,70000,290000,350000,60000,10020000,60270000,7790000,24920000
4,812,46250000,34640000,70000,300000,320000,80000,10240000,60590000,7900000,25250000
4,813,46370000,34870000,70000,300000,310000,80000,10210000,60580000,7930000,25340000
4,812,47260000,35550000,70000,310000,420000,90000,10520000,61700000,7810000,25760000
4,812,46670000,35040000,80000,270000,430000,70000,10700000,61500000,7850000,25300000
4,813,46420000,34990000,80000,290000,440000,70000,10600000,61450000,7740000,25330000
4,813,46500000,35170000,80000,290000,430000,70000,10690000,61690000,7740000,25420000
4,813,47130000,35710000,90000,300000,430000,70000,10870000,62220000,7780000,25920000
4,814,47380000,35760000,90000,300000,420000,70000,10570000,62700000,7860000,26050000
4,814,47410000,35550000,90000,320000,420000,80000,10620000,62620000,7970000,26120000
4,815,47350000,35500000,100000,320000,420000,80000,10710000,62740000,8070000,26030000
4,815,47530000,35740000,100000,330000,450000,150000,10780000,62690000,8300000,25950000
4,815,48060000,36280000,110000,340000,480000,160000,11090000,63540000,8420000,26320000
4,816,48180000,36210000,120000,340000,510000,200000,11190000,63570000,8630000,26090000
4,782,48720000,39540000,30000,210000,300000,120000,9870000,65770000,7620000,27870000
4,814,47180000,36740000,40000,180000,220000,160000,9810000,62490000,7800000,27410000
4,814,47740000,36960000,40000,260000,270000,160000,9880000,62970000,7760000,27680000
4,814,47970000,37030000,40000,170000,270000,160000,9530000,63550000,7730000,27630000
4,814,48230000,37030000,40000,180000,310000,150000,9350000,63800000,7820000,27680000
4,814,48370000,37160000,40000,180000,310000,150000,9510000,64020000,7780000,27240000
4,814,48600000,37470000,50000,180000,310000,150000,9310000,64560000,7910000,27420000
4,815,48720000,37630000,50000,180000,310000,150000,9220000,64770000,8050000,27360000
4,815,48870000,37700000,50000,200000,350000,150000,9430000,64580000,8180000,27460000
4,816,48840000,37560000,50000,200000,360000,150000,9370000,64330000,8040000,27540000
4,816,49390000,37960000,50000,200000,370000,170000,9440000,64980000,8010000,27520000
4,817,49620000,38230000,50000,200000,420000,170000,9710000,64980000,8130000,27540000
4,817,49720000,38320000,50000,200000,420000,160000,9700000,65130000,8210000,27650000
4,815,51160000,38770000,50000,260000,470000,180000,9970000,66660000,8110000,28280000
4,815,51610000,38830000,50000,260000,530000,190000,9720000,67760000,8180000,28820000
4,816,50700000,37900000,50000,260000,530000,190000,9510000,67090000,7990000,28310000
4,816,50480000,37690000,60000,250000,540000,190000,9540000,66960000,7920000,28070000
4,816,51410000,37980000,60000,250000,540000,200000,9660000,68530000,8020000,28660000
4,816,51030000,37320000,60000,250000,540000,200000,9620000,68000000,8070000,28260000
4,817,51740000,38010000,60000,260000,540000,210000,9720000,68920000,8060000,28990000
4,817,52080000,38300000,60000,240000,580000,210000,9840000,69400000,8150000,29180000
4,817,51720000,37590000,70000,230000,680000,260000,9950000,68920000,8290000,29060000
4,818,52680000,38490000,70000,230000,670000,270000,9760000,70090000,8350000,29900000
4,818,52920000,38990000,70000,220000,650000,290000,9800000,69970000,8380000,30230000
4,776,52620000,45260000,40000,190000,300000,80000,11780000,74110000,7710000,30990000
4,810,51510000,43750000,30000,160000,230000,90000,10780000,71200000,7530000,30490000
4,810,51940000,43990000,30000,160000,230000,90000,10940000,71520000,7610000,30790000
4,810,51800000,43950000,30000,150000,230000,90000,10900000,71410000,7520000,30760000
4,810,51420000,43690000,40000,170000,230000,100000,10920000,70660000,7570000,30590000
4,810,51800000,44160000,40000,210000,220000,50000,10910000,70920000,7590000,30790000
4,811,51030000,43630000,40000,180000,230000,40000,10750000,69990000,7460000,30370000
4,811,51100000,43700000,40000,180000,240000,60000,10870000,69910000,7470000,30440000
4,812,51200000,43740000,30000,190000,250000,60000,10850000,69940000,7520000,30500000
4,811,51260000,43730000,40000,190000,210000,60000,10780000,70230000,7540000,30360000
4,812,51620000,43980000,40000,170000,220000,60000,10830000,70410000,7560000,30600000
4,813,52000000,44290000,40000,180000,270000,80000,10890000,70750000,7590000,30800000
4,813,53770000,45930000,40000,180000,270000,90000,11470000,72900000,7810000,32330000
4,811,55780000,47570000,50000,220000,310000,100000,12040000,75650000,8100000,33540000
4,811,56070000,47880000,50000,210000,310000,100000,12120000,75920000,8100000,33630000
4,811,55840000,47430000,60000,210000,330000,130000,12130000,75950000,8130000,33500000
4,811,55740000,47270000,60000,210000,380000,130000,12240000,75960000,8250000,33370000
4,811,55430000,46910000,60000,210000,400000,120000,11860000,75810000,8190000,33020000
4,812,55470000,46870000,60000,200000,420000,110000,11880000,75930000,8210000,33050000
4,812,56020000,47340000,60000,200000,410000,80000,11860000,76830000,8490000,33300000
4,812,56020000,47320000,60000,200000,410000,70000,11870000,76760000,8560000,33260000
4,813,55920000,47170000,60000,190000,410000,90000,11640000,76550000,8650000,32970000
4,813,56200000,47460000,60000,200000,420000,120000,11690000,76670000,8710000,33230000
4,814,56450000,47780000,60000,200000,430000,110000,11830000,76680000,8730000,33270000
4,774,38330000,32820000,50000,160000,330000,70000,10800000,51210000,8540000,20670000
4,809,37660000,31780000,40000,140000,250000,80000,9880000,49640000,8220000,20880000
4,809,37880000,31950000,40000,150000,250000,70000,9990000,49690000,8320000,20790000
4,809,37920000,31920000,40000,140000,260000,80000,9980000,49910000,8310000,20810000
4,810,37950000,31710000,40000,130000,250000,80000,9900000,49860000,8270000,20830000
4,810,38080000,31810000,40000,130000,250000,80000,9960000,50090000,8320000,20980000
4,810,38260000,31880000,40000,130000,240000,80000,9940000,50340000,8300000,21020000
4,811,38530000,32160000,50000,140000,200000,120000,9970000,50770000,8280000,21070000
4,811,38810000,32250000,50000,140000,200000,130000,9790000,51230000,8220000,21370000
4,812,39060000,32450000,50000,160000,230000,130000,10020000,51290000,8280000,21360000
4,812,39100000,32330000,60000,170000,230000,130000,10100000,51170000,8380000,21310000
4,812,39210000,32270000,60000,170000,230000,110000,10230000,51300000,8320000,21430000
4,813,39220000,32290000,60000,160000,240000,100000,10310000,51130000,8340000,21360000
4,811,40510000,33240000,60000,150000,260000,120000,10600000,52890000,8540000,22290000
4,811,40300000,32890000,70000,150000,280000,110000,10490000,52900000,8430000,22210000
4,811,40040000,32730000,70000,160000,280000,130000,10270000,53110000,8510000,22060000
4,811,40030000,32720000,80000,160000,300000,120000,10290000,53300000,8440000,22220000
4,811,39910000,32670000,80000,170000,300000,120000,10270000,53270000,8430000,22220000
4,812,39970000,32700000,80000,170000,310000,90000,10490000,53230000,8580000,22140000
4,812,40040000,32820000,80000,170000,310000,110000,10480000,53240000,8610000,22080000
4,812,40560000,33240000,80000,170000,310000,80000,10530000,53850000,8700000,22590000
4,812,40300000,32900000,80000,170000,320000,200000,10630000,53470000,8680000,22360000
4,812,41320000,33920000,90000,180000,330000,170000,10930000,54690000,8850000,23210000
4,813,41560000,34100000,100000,190000,330000,140000,11070000,54780000,9020000,23140000
4,774,28610000,25150000,30000,170000,150000,10000,11280000,40290000,5780000,15340000
4,807,29410000,25300000,20000,140000,150000,10000,11270000,41470000,6210000,16230000
4,807,29530000,25690000,30000,130000,150000,0,11450000,41270000,6340000,15970000
4,807,29570000,25750000,30000,130000,160000,0,11320000,41420000,6340000,16080000
4,807,29510000,25690000,30000,130000,160000,10000,11280000,41060000,6370000,16010000
4,808,29450000,25630000,20000,130000,150000,0,11290000,41020000,6300000,15900000
4,808,29550000,25620000,30000,120000,170000,0,11360000,40930000,6240000,15980000
4,809,29750000,25880000,30000,120000,160000,20000,11380000,41260000,6150000,16250000
4,809,29610000,25750000,30000,120000,170000,20000,11430000,40960000,6010000,16200000
4,809,29590000,25690000,30000,120000,140000,20000,11430000,40820000,5960000,16160000
4,810,29920000,25890000,30000,120000,130000,20000,11410000,41180000,5880000,16480000
4,810,30100000,26020000,30000,120000,130000,40000,11460000,41370000,5890000,16570000
4,811,30750000,26290000,30000,140000,130000,40000,11590000,42210000,6000000,16980000
4,808,31720000,26830000,40000,160000,130000,40000,11820000,43640000,6110000,17420000
4,808,32060000,27220000,40000,160000,110000,40000,11930000,43950000,6180000,17510000
4,808,32140000,27320000,40000,150000,80000,60000,11940000,44200000,6200000,17510000
4,808,32080000,27310000,40000,160000,70000,60000,12010000,44200000,6100000,17460000
4,808,32020000,27200000,40000,160000,70000,60000,11930000,43980000,6130000,17420000
4,809,31990000,27210000,50000,160000,70000,20000,11960000,43900000,6100000,17550000
4,810,31710000,27030000,50000,160000,70000,30000,12120000,43320000,6040000,17360000
4,810,31550000,27020000,50000,160000,60000,30000,12140000,43000000,6010000,17350000
4,810,31590000,26920000,50000,180000,50000,50000,12110000,43160000,6100000,17150000
4,810,31540000,26880000,50000,180000,70000,70000,12240000,42930000,6170000,16970000
4,811,31570000,26970000,50000,170000,70000,40000,12310000,42900000,6150000,17050000
4,785,41390000,34180000,30000,170000,340000,20000,9860000,57220000,6020000,24470000
4,813,41540000,33510000,30000,110000,260000,30000,9290000,56690000,6020000,25230000
4,813,41970000,33520000,30000,110000,280000,40000,9330000,57080000,6040000,25640000
4,813,41750000,33400000,30000,100000,240000,40000,9340000,57160000,6130000,25470000
4,813,42310000,33960000,30000,120000,240000,40000,9450000,57940000,6280000,25590000
4,814,42510000,34150000,30000,120000,240000,40000,9380000,58110000,6320000,25820000
4,814,43190000,34750000,30000,120000,240000,30000,9460000,59060000,6350000,26800000
4,815,43050000,34640000,30000,130000,260000,30000,9410000,58760000,6400000,26640000
